game_id,seed,winner,loser,timeout,turn_count,phase_count,final_red_shrines_broken,final_iron_shrines_broken,first_shrine_damage_turn,first_shrine_break_turn,first_ancestor_awakened_turn,first_l2_turn,first_l3_turn,red_l2_entered_battlefield,red_l2_hard_cast,red_l2_evolved,red_l3_entered_battlefield,red_l3_hard_cast,red_l3_evolved,iron_l2_entered_battlefield,iron_l2_hard_cast,iron_l2_evolved,iron_l3_entered_battlefield,iron_l3_hard_cast,iron_l3_evolved,legal_evolve_actions_generated_red,legal_evolve_actions_generated_iron,evolve_actions_chosen_red,evolve_actions_chosen_iron,hard_cast_chosen_while_legal_evolve_action_exists_red,hard_cast_chosen_while_legal_evolve_action_exists_iron,hard_cast_chosen_while_evolution_base_exists_red,hard_cast_chosen_while_evolution_base_exists_iron,legal_awaken_actions_generated_red,legal_awaken_actions_generated_iron,awaken_actions_chosen_red,awaken_actions_chosen_iron,awaken_actions_skipped_while_legal_red,awaken_actions_skipped_while_legal_iron,first_awakened_ancestor_red,first_awakened_ancestor_iron,ancestor_switches_red,ancestor_switches_iron,memory_spent_on_ancestors_red,memory_spent_on_ancestors_iron,turns_with_awakened_ancestor_red,turns_with_awakened_ancestor_iron,first_hunter_bonus_damage,grandmother_healing_done,child_draw_discard_triggers,iron_hyena_ancestor_bonus_damage,smith_offering_discount_saved,tooth_mother_bonus_damage,legal_block_options_red,legal_block_options_iron,blocks_chosen_red,blocks_chosen_iron,blocks_declined_red,blocks_declined_iron,pack_units_ready_at_combat_start_red,pack_units_ready_at_combat_start_iron,pack_assault_slots_generated_red,pack_assault_slots_generated_iron,pack_assault_slots_available_red,pack_assault_slots_available_iron,pack_assault_slots_skipped_red,pack_assault_slots_skipped_iron,turns_with_pack_bonus_red,turns_with_pack_bonus_iron,max_attacks_available_this_combat_red,max_attacks_available_this_combat_iron,attacks_prevented_by_assault_limit_red,attacks_prevented_by_assault_limit_iron,prepared_tactics_triggered_red,prepared_tactics_triggered_iron,wounded_events_red,wounded_events_iron,pierce_overflow_events_red,pierce_overflow_events_iron,deck_reshuffles_red,deck_reshuffles_iron
game-181,181,"red-hunter-evolution","iron-hyena-aggro",False,25,7,1,3,4,17,9,5,25,2,2,0,1,0,1,3,2,1,0,0,0,2,2,2,2,1,1,8,1,16,1,6,1,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",0,0,2,2,8,1,6,0,0,1,0,0,6,1,3,1,0,0,0,8,0,8,0,8,0,2,0,6,26,32,0,0,2,3,3,0,1,0,2,1
game-182,182,"red-hunter-evolution","iron-hyena-aggro",False,22,6,1,3,5,14,6,9,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,2,6,1,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",3,0,8,2,8,3,3,1,4,1,0,0,5,1,4,1,0,0,0,4,0,4,0,4,0,0,0,3,22,26,0,1,2,2,5,0,1,0,2,1
game-183,183,"red-hunter-evolution","iron-hyena-aggro",False,19,5,1,3,3,13,8,11,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,1,5,1,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",1,0,4,2,6,3,5,2,0,1,0,0,2,0,1,0,0,0,0,4,0,4,0,4,0,0,0,3,20,22,0,0,2,2,2,0,0,0,1,1
game-184,184,"red-hunter-evolution","iron-hyena-aggro",False,25,7,1,3,4,7,5,11,24,2,1,1,1,0,1,1,0,1,0,0,0,4,2,4,2,2,0,4,0,11,4,5,2,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",0,0,2,2,10,9,10,0,0,1,0,0,1,1,1,1,0,0,0,8,0,8,0,8,0,2,0,7,26,32,0,0,2,3,6,1,0,0,2,1
game-185,185,"red-hunter-evolution","iron-hyena-aggro",False,30,8,0,3,4,19,6,14,,4,3,1,0,0,0,1,1,0,0,0,0,4,0,4,0,1,0,4,1,33,0,11,0,0,0,"red.ancestor.grandmother","",4,0,10,0,12,0,3,4,0,0,0,0,9,0,6,0,0,0,0,10,0,10,0,10,0,1,0,7,30,40,0,0,2,2,8,1,0,0,2,2
game-186,186,"red-hunter-evolution","iron-hyena-aggro",False,30,8,1,3,3,14,8,9,17,4,3,1,1,0,1,2,0,2,0,0,0,4,6,4,6,0,0,4,0,22,1,9,1,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",1,0,4,2,11,4,6,0,0,3,0,0,7,1,6,1,0,0,0,9,0,9,0,9,0,2,0,7,30,39,0,0,1,3,6,1,0,0,2,2
game-187,187,"red-hunter-evolution","iron-hyena-aggro",False,17,5,1,3,3,6,9,11,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,3,1,2,0,0,"red.ancestor.firsthunter","iron.ancestor.smith",0,1,2,4,4,2,5,0,0,0,2,0,4,0,3,0,0,0,0,8,0,8,0,8,0,2,0,4,18,24,0,0,1,2,2,0,0,0,1,1
game-188,188,"iron-hyena-aggro","red-hunter-evolution",False,21,6,3,1,5,7,6,9,17,3,3,0,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0,4,0,15,4,6,3,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",2,1,6,4,7,7,3,1,0,4,1,0,3,0,3,0,0,0,0,10,0,10,0,10,0,3,0,7,20,32,0,0,1,2,2,1,0,0,1,1
game-189,189,"red-hunter-evolution","iron-hyena-aggro",False,19,5,1,3,3,11,7,7,,3,3,0,0,0,0,1,0,1,0,0,0,0,4,0,3,0,0,10,2,7,1,4,1,0,0,"red.ancestor.grandmother","iron.ancestor.hyena",1,0,4,2,6,5,5,1,0,2,0,0,4,0,3,0,0,0,0,6,0,6,0,6,0,1,0,4,20,24,0,0,0,2,0,1,0,0,1,1
game-190,190,"iron-hyena-aggro","red-hunter-evolution",False,29,8,3,2,3,11,8,21,27,2,2,0,1,0,1,1,1,0,0,0,0,2,0,2,0,0,1,4,0,19,1,7,1,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",3,0,8,2,10,4,3,3,0,4,0,0,7,0,7,0,0,0,0,15,0,14,0,14,0,0,0,7,28,44,0,0,2,3,4,1,0,0,2,2
game-191,191,"red-hunter-evolution","iron-hyena-aggro",False,17,5,0,3,4,8,11,14,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,"red.ancestor.firsthunter","",0,0,2,0,3,0,2,0,0,0,0,0,12,0,6,0,0,0,0,4,0,4,0,4,0,0,0,3,18,20,0,0,1,2,2,2,0,0,1,1
game-192,192,"red-hunter-evolution","iron-hyena-aggro",False,35,9,1,3,4,5,5,16,19,3,2,1,1,0,1,2,2,0,0,0,0,6,0,6,0,1,1,2,2,31,2,12,1,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",3,0,8,2,15,14,5,1,1,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,0,0,7,36,44,0,0,2,3,16,0,0,0,3,2
game-193,193,"red-hunter-evolution","iron-hyena-aggro",False,19,5,2,3,4,5,8,9,,2,2,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,0,7,0,3,5,2,3,0,0,"red.ancestor.grandmother","iron.ancestor.hyena",1,0,4,2,6,4,8,1,0,4,0,0,5,2,4,1,0,0,0,8,0,8,0,8,0,2,0,7,20,26,0,0,1,2,2,2,0,0,1,1
game-194,194,"red-hunter-evolution","iron-hyena-aggro",False,25,7,0,3,3,17,9,11,22,3,2,1,1,0,1,1,0,1,0,0,0,4,2,4,2,1,1,7,1,18,3,8,2,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",3,0,8,2,8,5,5,1,0,2,0,0,3,0,2,0,0,0,0,8,0,8,0,8,0,1,0,5,26,32,0,0,1,3,5,4,0,0,2,1
game-195,195,"red-hunter-evolution","iron-hyena-aggro",False,25,7,0,3,4,17,6,16,22,2,2,0,1,0,1,1,0,1,0,0,0,4,4,4,4,0,0,4,0,9,0,5,0,0,0,"red.ancestor.grandmother","",2,0,6,0,10,0,3,7,0,0,0,0,9,1,4,1,0,0,0,6,0,6,0,6,0,1,0,4,26,30,0,0,3,3,1,0,0,0,2,1
game-196,196,"red-hunter-evolution","iron-hyena-aggro",False,27,7,0,3,4,17,8,11,24,3,2,1,1,0,1,1,1,0,0,0,0,4,0,4,0,1,0,5,0,8,1,4,1,0,0,"red.ancestor.grandmother","iron.ancestor.smith",2,0,6,2,10,3,1,7,0,0,3,0,19,0,9,0,0,0,0,6,0,6,0,6,0,0,0,5,28,32,0,0,1,3,5,3,0,2,2,1
game-197,197,"red-hunter-evolution","iron-hyena-aggro",False,32,8,1,3,4,7,8,14,30,4,2,2,1,0,1,2,1,1,0,0,0,8,2,8,2,1,1,9,2,21,0,9,0,0,0,"red.ancestor.firsthunter","",3,0,8,0,12,0,4,0,5,0,0,0,0,2,0,0,0,1,0,14,0,14,0,14,0,4,0,8,32,46,0,0,0,3,8,2,0,0,3,2
game-198,198,"red-hunter-evolution","iron-hyena-aggro",False,24,6,0,3,4,14,8,11,17,2,1,1,1,0,1,0,0,0,0,0,0,6,0,4,0,0,0,3,1,6,0,3,0,0,0,"red.ancestor.firsthunter","",0,0,2,0,8,0,5,0,0,0,0,0,5,0,2,0,0,0,0,4,0,4,0,4,0,0,0,4,24,28,0,0,1,3,8,0,0,0,2,1
game-199,199,"red-hunter-evolution","iron-hyena-aggro",False,22,6,1,3,4,5,8,9,19,3,2,1,1,0,1,2,2,0,0,0,0,4,0,4,0,0,1,7,2,2,2,2,1,0,0,"red.ancestor.grandmother","iron.ancestor.hyena",1,0,4,2,7,5,3,1,0,4,0,0,16,0,10,0,0,0,0,11,0,11,0,11,0,1,0,7,22,33,0,0,2,2,7,0,0,0,1,1
game-200,200,"red-hunter-evolution","iron-hyena-aggro",False,16,4,1,3,3,10,8,9,,2,1,1,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,2,0,2,2,1,1,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",0,0,2,2,4,1,4,0,0,1,0,0,6,0,5,0,0,0,0,5,0,5,0,5,0,0,0,3,16,21,0,0,1,2,4,1,0,0,1,1
game-201,201,"iron-hyena-aggro","red-hunter-evolution",False,23,6,3,0,3,7,8,13,,1,1,0,0,0,0,3,1,2,0,0,0,0,14,0,5,0,0,7,2,14,1,6,1,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",1,0,4,2,7,4,1,3,0,2,0,0,3,4,2,0,0,1,0,16,0,16,0,16,0,6,0,7,22,40,0,0,1,1,3,4,0,0,1,1
game-202,202,"red-hunter-evolution","iron-hyena-aggro",False,25,7,2,3,4,13,6,9,17,4,3,1,1,0,1,1,0,1,0,0,0,4,2,4,2,1,0,5,1,17,2,7,1,0,0,"red.ancestor.grandmother","iron.ancestor.hyena",1,0,4,2,10,1,8,2,0,1,0,0,3,1,3,1,0,0,0,8,0,8,0,8,0,1,0,5,26,32,0,0,1,3,4,1,0,0,2,1
game-203,203,"iron-hyena-aggro","red-hunter-evolution",False,29,8,3,2,3,19,11,13,,2,1,1,0,0,0,3,1,2,0,0,0,4,6,4,4,0,1,2,0,9,2,5,1,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",3,0,8,2,8,3,4,2,1,3,0,0,7,2,6,2,0,0,0,14,0,13,0,13,0,3,0,8,28,43,0,0,1,3,6,1,1,0,2,2
game-204,204,"red-hunter-evolution","iron-hyena-aggro",False,19,5,0,3,3,14,8,11,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,9,0,5,0,0,0,"red.ancestor.firsthunter","",1,0,4,0,6,0,4,2,0,0,0,0,5,0,3,0,0,0,0,3,0,3,0,3,0,0,0,2,20,21,0,0,0,2,2,0,0,0,1,1
game-205,205,"red-hunter-evolution","iron-hyena-aggro",False,17,5,0,3,5,8,11,11,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,"red.ancestor.firsthunter","",0,0,2,0,3,0,3,0,0,0,0,0,7,0,2,0,0,0,0,2,0,2,0,2,0,0,0,2,18,18,0,0,1,2,2,0,0,0,1,1
game-206,206,"iron-hyena-aggro","red-hunter-evolution",False,24,6,3,1,4,7,5,7,19,2,1,1,1,0,1,2,0,2,0,0,0,4,6,3,6,0,1,5,0,15,3,7,2,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",2,0,6,2,7,9,4,1,0,4,0,0,4,0,4,0,0,0,0,9,0,9,0,9,0,2,0,7,24,33,0,0,3,2,3,1,0,0,2,1
game-207,207,"red-hunter-evolution","iron-hyena-aggro",False,16,4,0,3,4,11,8,9,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,3,0,0,0,"red.ancestor.firsthunter","",1,0,4,0,4,0,2,3,0,0,0,0,4,0,3,0,0,0,0,1,0,1,0,1,0,0,0,1,16,17,0,0,1,2,1,2,0,1,1,1
game-208,208,"red-hunter-evolution","iron-hyena-aggro",False,17,5,0,3,5,11,8,9,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,2,0,0,0,"red.ancestor.firsthunter","",0,0,2,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,3,18,19,0,0,1,2,3,0,0,0,1,1
game-209,209,"iron-hyena-aggro","red-hunter-evolution",False,39,10,3,2,4,13,7,16,,5,2,3,0,0,0,3,1,2,0,0,0,8,6,8,6,2,0,6,2,22,5,10,4,0,0,"red.ancestor.grandmother","iron.ancestor.hyena",6,2,14,6,15,16,3,8,1,3,2,0,4,6,4,4,0,2,0,25,0,23,0,23,0,5,0,15,38,63,0,0,4,2,10,2,0,0,4,3
game-210,210,"red-hunter-evolution","iron-hyena-aggro",False,19,5,2,3,4,5,5,9,17,1,1,0,1,0,1,1,1,0,0,0,0,2,0,2,0,0,1,2,1,10,5,6,3,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",1,1,4,4,7,6,7,1,0,2,0,0,1,2,1,1,0,0,0,6,0,6,0,6,0,1,0,5,20,24,0,0,0,2,2,1,1,0,1,1
game-211,211,"iron-hyena-aggro","red-hunter-evolution",False,36,9,3,0,3,21,8,11,,5,1,4,0,0,0,4,2,2,0,0,0,10,6,10,6,2,0,3,3,30,6,11,5,0,0,"red.ancestor.grandmother","iron.ancestor.hyena",3,2,8,6,14,10,0,3,0,5,2,0,9,0,9,0,0,0,0,21,0,20,0,20,0,3,0,12,36,56,0,0,1,2,7,3,0,0,3,2
game-212,212,"iron-hyena-aggro","red-hunter-evolution",False,23,6,3,2,3,14,8,11,,2,1,1,0,0,0,2,0,2,0,0,0,2,6,2,4,0,0,5,0,6,1,4,1,0,0,"red.ancestor.grandmother","iron.ancestor.hyena",2,0,6,2,7,4,5,1,1,4,0,0,11,2,8,2,0,0,0,10,0,9,0,9,0,3,0,6,22,33,0,0,3,2,2,3,1,2,1,1
game-213,213,"red-hunter-evolution","iron-hyena-aggro",False,24,6,0,3,4,11,8,11,19,2,2,0,1,0,1,0,0,0,0,0,0,2,0,2,0,1,0,5,1,10,0,6,0,0,0,"red.ancestor.firsthunter","",3,0,8,0,8,0,7,2,0,0,0,0,18,0,9,0,0,0,0,6,0,6,0,6,0,0,0,5,24,30,0,0,1,2,5,0,0,0,1,1
game-214,214,"red-hunter-evolution","iron-hyena-aggro",False,22,6,1,3,4,9,11,14,22,2,1,1,1,0,1,1,0,1,0,0,0,4,2,4,2,0,0,7,1,8,0,5,0,0,0,"red.ancestor.firsthunter","",2,0,6,0,5,0,2,1,0,0,0,0,5,0,4,0,0,0,0,7,0,7,0,7,0,2,0,5,22,29,0,0,0,2,2,1,0,0,1,1
game-215,215,"red-hunter-evolution","iron-hyena-aggro",False,16,4,0,3,4,8,11,9,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,1,0,0,0,"red.ancestor.firsthunter","",0,0,2,0,2,0,4,0,0,0,0,0,5,0,2,0,0,0,0,2,0,2,0,2,0,0,0,2,16,18,0,0,0,2,0,0,0,0,1,1
game-216,216,"red-hunter-evolution","iron-hyena-aggro",False,19,5,0,3,3,6,11,9,,2,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,3,1,5,0,3,0,0,0,"red.ancestor.firsthunter","",2,0,6,0,4,0,3,1,0,0,0,0,6,0,3,0,0,0,0,2,0,2,0,2,0,0,0,1,20,20,0,0,0,3,3,2,0,0,1,1
game-217,217,"red-hunter-evolution","iron-hyena-aggro",False,16,4,1,3,4,9,6,8,14,2,1,1,1,0,1,0,0,0,0,0,0,4,0,4,0,0,0,1,0,7,3,3,2,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",1,0,4,2,5,3,4,1,0,1,0,0,1,0,1,0,0,0,0,5,0,5,0,5,0,1,0,4,16,21,0,0,0,2,1,0,0,0,1,1
game-218,218,"red-hunter-evolution","iron-hyena-aggro",False,17,5,1,3,3,10,7,7,,2,2,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,0,2,0,5,1,2,1,0,0,"red.ancestor.grandmother","iron.ancestor.hyena",1,0,4,2,5,4,4,1,0,1,0,0,2,0,1,0,0,0,0,4,0,4,0,4,0,1,0,3,18,20,0,0,1,2,1,0,0,0,1,1
game-219,219,"iron-hyena-aggro","red-hunter-evolution",False,31,8,3,2,4,11,12,8,11,4,2,2,1,0,1,3,1,2,0,0,0,6,4,6,4,1,0,3,1,10,3,6,2,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",3,1,8,4,8,10,2,2,0,1,2,0,7,3,7,0,0,3,0,23,0,20,0,20,0,3,0,10,30,52,0,0,3,2,9,5,0,0,2,2
game-220,220,"red-hunter-evolution","iron-hyena-aggro",False,25,7,0,3,5,11,6,7,25,2,2,0,1,0,1,2,1,1,0,0,0,2,2,2,1,0,0,6,0,9,0,6,0,0,0,"red.ancestor.firsthunter","",2,0,6,0,10,0,4,4,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,6,0,1,0,6,26,30,0,0,0,3,7,2,0,0,2,1
game-221,221,"iron-hyena-aggro","red-hunter-evolution",False,31,8,3,1,4,12,8,11,27,4,1,3,1,0,1,2,2,0,0,0,0,8,0,8,0,0,2,6,0,19,6,8,3,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",2,0,6,2,11,4,1,0,0,4,0,0,8,0,7,0,0,0,0,14,0,14,0,14,0,1,0,10,30,46,0,0,1,3,8,2,0,0,2,2
game-222,222,"red-hunter-evolution","iron-hyena-aggro",False,17,5,0,3,3,9,8,11,,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,6,0,6,0,3,0,0,0,"red.ancestor.firsthunter","",0,0,2,0,5,0,5,0,0,0,0,0,5,0,2,0,0,0,0,3,0,3,0,3,0,0,0,3,18,19,0,0,0,2,3,0,0,0,1,1
